review_id,product_name,product_category,source,source_url,review_title,review_text,rating,review_date,verified_purchase,helpful_votes,ingestion_timestamp,data_mode,original_review_text,cleaned_review_text,character_count,word_count,sentence_count,exclamation_count,question_count,uppercase_ratio,has_url,has_repeated_punctuation,review_year,review_month,review_quarter,rating_group
DEMO-00158,UltraClean Noise-Cancelling Headphones,Electronics,Demo Dataset,https://example.com/demo-review-data,Below average quality,"We needed a reliable solution and chose the UltraClean Noise-Cancelling Headphones, and the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-158]",2,2025-05-07,False,0,2026-09-14T10:00:00Z,DEMO,"We needed a reliable solution and chose the UltraClean Noise-Cancelling Headphones, and the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-158]","We needed a reliable solution and chose the UltraClean Noise-Cancelling Headphones, and the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-158]",203,29,3,0,0,0.061,False,False,2025,5,2,Negative
DEMO-00159,HydroFlow Insulated Stainless Water Bottle,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Very solid product with minor flaws,"I took a chance on the HydroFlow Insulated Stainless Water Bottle and it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-159]",4,2025-12-01,True,2,2026-09-14T10:00:00Z,DEMO,"I took a chance on the HydroFlow Insulated Stainless Water Bottle and it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-159]","I took a chance on the HydroFlow Insulated Stainless Water Bottle and it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-159]",217,33,3,0,0,0.0636,False,False,2025,12,4,Positive
DEMO-00160,The Pragmatic Programmer: 20th Anniversary,Books,Demo Dataset,https://example.com/demo-review-data,"Average, meets basic expectations","Having ordered the The Pragmatic Programmer: 20th Anniversary last month, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-160] Check out specs at https://example.com/demo-review-data for more.",3,2025-04-07,True,1,2026-09-14T10:00:00Z,DEMO,"Having ordered the The Pragmatic Programmer: 20th Anniversary last month, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-160] Check out specs at https://example.com/demo-review-data for more.","Having ordered the The Pragmatic Programmer: 20th Anniversary last month, it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-160] Check out specs at [URL] for more.",240,34,4,0,0,0.0509,True,False,2025,4,2,Neutral
DEMO-00161,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,Here is my honest take on the SilkTouch Ceramic Hair Straightener: incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-161],5,2025-03-17,True,0,2026-09-14T10:00:00Z,DEMO,Here is my honest take on the SilkTouch Ceramic Hair Straightener: incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-161],Here is my honest take on the SilkTouch Ceramic Hair Straightener: incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-161],201,31,4,0,0,0.0688,False,False,2025,3,1,Positive
DEMO-00162,HydroFlow Insulated Stainless Water Bottle,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"To be completely honest about the HydroFlow Insulated Stainless Water Bottle, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-162]",5,2025-08-22,True,0,2026-09-14T10:00:00Z,DEMO,"To be completely honest about the HydroFlow Insulated Stainless Water Bottle, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-162]","To be completely honest about the HydroFlow Insulated Stainless Water Bottle, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-162]",225,33,4,1,0,0.0629,False,False,2025,8,3,Positive
DEMO-00163,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,"To be completely honest about the ChefMaster 8-Piece Japanese Knife Set, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-163]",4,2026-07-01,True,0,2026-09-14T10:00:00Z,DEMO,"To be completely honest about the ChefMaster 8-Piece Japanese Knife Set, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-163]","To be completely honest about the ChefMaster 8-Piece Japanese Knife Set, pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-163]",205,34,3,0,0,0.0688,False,False,2026,7,3,Positive
DEMO-00164,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Do not buy this!,"Right out of the packaging, the ProGamer Wireless Mechanical Keyboard total junk. Smelled strange, failed within minutes, and caused endless headaches trying to get a refund. [Ref: ID-164]",1,2026-08-13,True,5,2026-09-14T10:00:00Z,DEMO,"Right out of the packaging, the ProGamer Wireless Mechanical Keyboard total junk. Smelled strange, failed within minutes, and caused endless headaches trying to get a refund. [Ref: ID-164]","Right out of the packaging, the ProGamer Wireless Mechanical Keyboard total junk. Smelled strange, failed within minutes, and caused endless headaches trying to get a refund. [Ref: ID-164]",188,28,3,0,0,0.0671,False,False,2026,8,3,Negative
DEMO-00165,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Good quality for the price,"To be completely honest about the Designing Data-Intensive Applications, the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-165]",4,2026-08-28,True,0,2026-09-14T10:00:00Z,DEMO,"To be completely honest about the Designing Data-Intensive Applications, the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-165]","To be completely honest about the Designing Data-Intensive Applications, the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-165]",211,31,4,0,0,0.0592,False,False,2026,8,3,Positive
DEMO-00167,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Complete waste of money,"Purchased the Designing Data-Intensive Applications recently after comparing several options, terrible product. It stopped working after one day and support was completely unhelpful. Avoid at all costs! [Ref: ID-167]",1,2025-01-15,True,3,2026-09-14T10:00:00Z,DEMO,"Purchased the Designing Data-Intensive Applications recently after comparing several options, terrible product. It stopped working after one day and support was completely unhelpful. Avoid at all costs! [Ref: ID-167]","Purchased the Designing Data-Intensive Applications recently after comparing several options, terrible product. It stopped working after one day and support was completely unhelpful. Avoid at all costs! [Ref: ID-167]",216,29,4,1,0,0.0568,False,False,2025,1,1,Negative
DEMO-00168,Data Science from Scratch (2nd Edition),Books,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,"After extensive daily use of the Data Science from Scratch (2nd Edition), pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-168]",4,2025-07-03,True,2,2026-09-14T10:00:00Z,DEMO,"After extensive daily use of the Data Science from Scratch (2nd Edition), pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-168]","After extensive daily use of the Data Science from Scratch (2nd Edition), pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-168]",206,35,3,0,0,0.0566,False,False,2025,7,3,Positive
DEMO-00169,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Below average quality,"Having ordered the ProGamer Wireless Mechanical Keyboard last month, the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-169]",2,2026-02-21,True,0,2026-09-14T10:00:00Z,DEMO,"Having ordered the ProGamer Wireless Mechanical Keyboard last month, the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-169]","Having ordered the ProGamer Wireless Mechanical Keyboard last month, the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-169]",184,26,3,0,0,0.0671,False,False,2026,2,1,Negative
DEMO-00170,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Satisfied with this buy,"Having ordered the ChefMaster 8-Piece Japanese Knife Set last month, good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-170]",4,2026-07-10,True,7,2026-09-14T10:00:00Z,DEMO,"Having ordered the ChefMaster 8-Piece Japanese Knife Set last month, good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-170]","Having ordered the ChefMaster 8-Piece Japanese Knife Set last month, good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-170]",190,28,3,0,0,0.0733,False,False,2026,7,3,Positive
DEMO-00171,The Pragmatic Programmer: 20th Anniversary,Books,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,My hands-on experience with the The Pragmatic Programmer: 20th Anniversary shows that pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-171],4,2026-07-29,True,0,2026-09-14T10:00:00Z,DEMO,My hands-on experience with the The Pragmatic Programmer: 20th Anniversary shows that pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-171],My hands-on experience with the The Pragmatic Programmer: 20th Anniversary shows that pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-171],218,35,3,0,0,0.0526,False,False,2026,7,3,Positive
DEMO-00172,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Absolutely phenomenal quality!,"After reading mixed feedback online, I tried the ProGamer Wireless Mechanical Keyboard and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-172]",5,2025-10-01,True,0,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the ProGamer Wireless Mechanical Keyboard and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-172]","After reading mixed feedback online, I tried the ProGamer Wireless Mechanical Keyboard and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-172]",244,31,4,1,0,0.06,False,False,2025,10,4,Positive
DEMO-00173,TrailBlazer Lightweight Trekking Poles,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Satisfied with this buy,"Regarding this TrailBlazer Lightweight Trekking Poles, good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-173]",4,2025-06-22,True,0,2026-09-14T10:00:00Z,DEMO,"Regarding this TrailBlazer Lightweight Trekking Poles, good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-173]","Regarding this TrailBlazer Lightweight Trekking Poles, good functionality and nice aesthetic. A few minor plastic components, but functionally it works very well. [Ref: ID-173]",176,24,3,0,0,0.0704,False,False,2025,6,2,Positive
DEMO-00174,Vision4K Smart Streaming Dongle,Electronics,Demo Dataset,https://example.com/demo-review-data,Absolutely phenomenal quality!,"I have been testing this Vision4K Smart Streaming Dongle for several weeks now and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-174]",5,2025-11-20,True,0,2026-09-14T10:00:00Z,DEMO,"I have been testing this Vision4K Smart Streaming Dongle for several weeks now and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-174]","I have been testing this Vision4K Smart Streaming Dongle for several weeks now and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-174]",236,32,4,1,0,0.0576,False,False,2025,11,4,Positive
DEMO-00175,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,"Average, meets basic expectations",   I took a chance on the Ar    omaBreeze Stainless Steel Espresso Maker and it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-175]   ,3,2025-10-11,True,1,2026-09-14T10:00:00Z,DEMO,   I took a chance on the Ar    omaBreeze Stainless Steel Espresso Maker and it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-175]   ,I took a chance on the Ar omaBreeze Stainless Steel Espresso Maker and it arrived in standard packaging on schedule. Neither particularly impressed nor disappointed. It functions normally. [Ref: ID-175],202,30,4,0,0,0.0736,False,False,2025,10,4,Neutral
DEMO-00176,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"To be completely honest about the AromaBreeze Stainless Steel Espresso Maker, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-176]",5,2025-05-19,True,0,2026-09-14T10:00:00Z,DEMO,"To be completely honest about the AromaBreeze Stainless Steel Espresso Maker, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-176]","To be completely honest about the AromaBreeze Stainless Steel Espresso Maker, it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-176]",225,33,4,1,0,0.0629,False,False,2025,5,2,Positive
DEMO-00177,Vision4K Smart Streaming Dongle,Electronics,Demo Dataset,https://example.com/demo-review-data,Good quality for the price,"To be completely honest about the Vision4K Smart Streaming Dongle, the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-177]",4,2025-06-28,True,3,2026-09-14T10:00:00Z,DEMO,"To be completely honest about the Vision4K Smart Streaming Dongle, the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-177]","To be completely honest about the Vision4K Smart Streaming Dongle, the materials feel decent and it does its job smoothly. Delivery was fast and packaging was secure. Overall quite satisfied. [Ref: ID-177]",205,32,4,0,0,0.0679,False,False,2025,6,2,Positive
DEMO-00178,SilkTouch Ceramic Hair Straightener,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Disappointing longevity,"I took a chance on the SilkTouch Ceramic Hair Straightener and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-178]",2,2025-11-04,True,0,2026-09-14T10:00:00Z,DEMO,"I took a chance on the SilkTouch Ceramic Hair Straightener and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-178]","I took a chance on the SilkTouch Ceramic Hair Straightener and worked fine for the first two weeks, then started showing signs of wear and inconsistent behavior. Not really worth the hassle. [Ref: ID-178]",204,34,3,0,0,0.0621,False,False,2025,11,4,Negative
DEMO-00179,HydroFlow Insulated Stainless Water Bottle,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Very solid product with minor flaws,"After extensive daily use of the HydroFlow Insulated Stainless Water Bottle, it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-179]",4,2026-06-16,True,6,2026-09-14T10:00:00Z,DEMO,"After extensive daily use of the HydroFlow Insulated Stainless Water Bottle, it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-179]","After extensive daily use of the HydroFlow Insulated Stainless Water Bottle, it performs well for day-to-day tasks. The build is respectable, although the included instructions could have been slightly clearer. [Ref: ID-179]",224,32,3,0,0,0.0611,False,False,2026,6,2,Positive
DEMO-00180,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"<div><b>Delighted with this purchase!</b>: I have been testing this HydraGlow Hyaluronic Acid Facial Serum for several weeks now and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-180] <br/><span>Verified buyer.</span></div>",5,2026-02-28,True,0,2026-09-14T10:00:00Z,DEMO,"<div><b>Delighted with this purchase!</b>: I have been testing this HydraGlow Hyaluronic Acid Facial Serum for several weeks now and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-180] <br/><span>Verified buyer.</span></div>","Delighted with this purchase! : I have been testing this HydraGlow Hyaluronic Acid Facial Serum for several weeks now and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-180] Verified buyer.",263,39,4,1,0,0.0568,False,False,2026,2,1,Positive
DEMO-00181,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,"We needed a reliable solution and chose the Botanical Herbals Rejuvenating Night Cream, and incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-181]",5,2025-07-25,False,0,2026-09-14T10:00:00Z,DEMO,"We needed a reliable solution and chose the Botanical Herbals Rejuvenating Night Cream, and incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-181]","We needed a reliable solution and chose the Botanical Herbals Rejuvenating Night Cream, and incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-181]",226,34,4,0,0,0.0604,False,False,2025,7,3,Positive
DEMO-00182,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"After reading mixed feedback online, I tried the AromaBreeze Stainless Steel Espresso Maker and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-182]",5,2025-04-07,True,0,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the AromaBreeze Stainless Steel Espresso Maker and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-182]","After reading mixed feedback online, I tried the AromaBreeze Stainless Steel Espresso Maker and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-182]",221,31,3,0,0,0.067,False,False,2025,4,2,Positive
DEMO-00183,AromaBreeze Stainless Steel Espresso Maker,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"Right out of the packaging, the AromaBreeze Stainless Steel Espresso Maker the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-183]",3,2025-10-27,True,4,2026-09-14T10:00:00Z,DEMO,"Right out of the packaging, the AromaBreeze Stainless Steel Espresso Maker the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-183]","Right out of the packaging, the AromaBreeze Stainless Steel Espresso Maker the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-183]",213,34,3,0,0,0.0651,False,False,2025,10,4,Neutral
DEMO-00184,TrailBlazer Lightweight Trekking Poles,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Delighted with this purchase!,"I have been testing this TrailBlazer Lightweight Trekking Poles for several weeks now and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-184]",5,2025-06-08,False,0,2026-09-14T10:00:00Z,DEMO,"I have been testing this TrailBlazer Lightweight Trekking Poles for several weeks now and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-184]","I have been testing this TrailBlazer Lightweight Trekking Poles for several weeks now and smooth operation, gorgeous finish, and effortless usability. Will definitely be purchasing more from this line. [Ref: ID-184]",215,31,3,0,0,0.0575,False,False,2025,6,2,Positive
DEMO-00185,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Below average quality,"Right out of the packaging, the Botanical Herbals Rejuvenating Night Cream the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-185]",2,2026-09-04,True,1,2026-09-14T10:00:00Z,DEMO,"Right out of the packaging, the Botanical Herbals Rejuvenating Night Cream the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-185]","Right out of the packaging, the Botanical Herbals Rejuvenating Night Cream the finish peeled slightly and response times are slow. Would suggest looking at competitors instead. [Ref: ID-185]",190,28,3,0,0,0.0654,False,False,2026,9,3,Negative
DEMO-00186,HydraGlow Hyaluronic Acid Facial Serum,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"I have been testing this HydraGlow Hyaluronic Acid Facial Serum for several weeks now and the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-186]",3,2026-06-12,False,3,2026-09-14T10:00:00Z,DEMO,"I have been testing this HydraGlow Hyaluronic Acid Facial Serum for several weeks now and the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-186]","I have been testing this HydraGlow Hyaluronic Acid Facial Serum for several weeks now and the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-186]",228,38,3,0,0,0.0608,False,False,2026,6,2,Neutral
DEMO-00187,The Pragmatic Programmer: 20th Anniversary,Books,Demo Dataset,https://example.com/demo-review-data,Absolutely phenomenal quality!,"We needed a reliable solution and chose the The Pragmatic Programmer: 20th Anniversary, and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-187]",5,2025-12-09,True,0,2026-09-14T10:00:00Z,DEMO,"We needed a reliable solution and chose the The Pragmatic Programmer: 20th Anniversary, and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-187]","We needed a reliable solution and chose the The Pragmatic Programmer: 20th Anniversary, and it completely exceeded every expectation. Superb craftsmanship, lightning-fast setup, and premium durability. Highly recommend to everyone! [Ref: ID-187]",245,32,4,1,0,0.0508,False,False,2025,12,4,Positive
DEMO-00188,Botanical Herbals Rejuvenating Night Cream,Beauty and Personal Care,Demo Dataset,https://example.com/demo-review-data,Decent performance overall,"After reading mixed feedback online, I tried the Botanical Herbals Rejuvenating Night Cream and pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-188]",4,2026-05-09,True,0,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the Botanical Herbals Rejuvenating Night Cream and pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-188]","After reading mixed feedback online, I tried the Botanical Herbals Rejuvenating Night Cream and pleasantly surprised by how well it held up over a couple of weeks of daily usage. Would recommend for standard needs. [Ref: ID-188]",228,37,3,0,0,0.0604,False,False,2026,5,2,Positive
DEMO-00189,ChefMaster 8-Piece Japanese Knife Set,Home and Kitchen,Demo Dataset,https://example.com/demo-review-data,Best purchase of the year,"After reading mixed feedback online, I tried the ChefMaster 8-Piece Japanese Knife Set and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-189]",5,2026-04-01,True,0,2026-09-14T10:00:00Z,DEMO,"After reading mixed feedback online, I tried the ChefMaster 8-Piece Japanese Knife Set and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-189]","After reading mixed feedback online, I tried the ChefMaster 8-Piece Japanese Knife Set and it delivers flawless performance and is worth every single penny. It feels sturdy, elegant, and genuinely works as advertised. 10/10! [Ref: ID-189]",238,36,4,1,0,0.0656,False,False,2026,4,2,Positive
DEMO-00190,HydroFlow Insulated Stainless Water Bottle,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Mediocre experience,"I took a chance on the HydroFlow Insulated Stainless Water Bottle and flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-190]",2,2025-08-10,True,0,2026-09-14T10:00:00Z,DEMO,"I took a chance on the HydroFlow Insulated Stainless Water Bottle and flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-190]","I took a chance on the HydroFlow Insulated Stainless Water Bottle and flimsy construction and frustrating ergonomics. It technically works, but is unpleasant to use regularly. [Ref: ID-190]",189,28,3,0,0,0.0724,False,False,2025,8,3,Negative
DEMO-00191,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,Unusable and frustrating,"We needed a reliable solution and chose the ApexFit Resistance Band Training Set, and terrible quality control. Began overheating immediately and made strange noises. Disgraceful standard. [Ref: ID-191]",1,2025-04-13,True,0,2026-09-14T10:00:00Z,DEMO,"We needed a reliable solution and chose the ApexFit Resistance Band Training Set, and terrible quality control. Began overheating immediately and made strange noises. Disgraceful standard. [Ref: ID-191]","We needed a reliable solution and chose the ApexFit Resistance Band Training Set, and terrible quality control. Began overheating immediately and made strange noises. Disgraceful standard. [Ref: ID-191]",202,28,4,0,0,0.0732,False,False,2025,4,2,Negative
DEMO-00192,ApexFit Resistance Band Training Set,Sports and Outdoors,Demo Dataset,https://example.com/demo-review-data,It is okay for the price,"Regarding this ApexFit Resistance Band Training Set, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-192]",3,2026-01-06,True,11,2026-09-14T10:00:00Z,DEMO,"Regarding this ApexFit Resistance Band Training Set, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-192]","Regarding this ApexFit Resistance Band Training Set, the product arrived as described. It is okay for the price, though there are better alternatives if you spend slightly more. [Ref: ID-192]",191,30,3,0,0,0.0728,False,False,2026,1,1,Neutral
DEMO-00193,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Exceptional value and engineering,"Regarding this ProGamer Wireless Mechanical Keyboard, incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-193]",5,2026-07-23,False,0,2026-09-14T10:00:00Z,DEMO,"Regarding this ProGamer Wireless Mechanical Keyboard, incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-193]","Regarding this ProGamer Wireless Mechanical Keyboard, incredible reliability and fantastic support. You will certainly not regret buying this. Truly top tier in its category. [Ref: ID-193]",188,26,4,0,0,0.0724,False,False,2026,7,3,Positive
DEMO-00194,Designing Data-Intensive Applications,Books,Demo Dataset,https://example.com/demo-review-data,Unusable and frustrating,"Having ordered the Designing Data-Intensive Applications last month, terrible quality control. Began overheating immediately and made strange noises. Disgraceful standard. [Ref: ID-194]",1,2025-01-24,False,2,2026-09-14T10:00:00Z,DEMO,"Having ordered the Designing Data-Intensive Applications last month, terrible quality control. Began overheating immediately and made strange noises. Disgraceful standard. [Ref: ID-194]","Having ordered the Designing Data-Intensive Applications last month, terrible quality control. Began overheating immediately and made strange noises. Disgraceful standard. [Ref: ID-194]",185,22,4,0,0,0.0658,False,False,2025,1,1,Negative
DEMO-00195,ProGamer Wireless Mechanical Keyboard,Electronics,Demo Dataset,https://example.com/demo-review-data,Outstanding build and reliability,"After extensive daily use of the ProGamer Wireless Mechanical Keyboard, the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-195]",5,2026-03-23,True,0,2026-09-14T10:00:00Z,DEMO,"After extensive daily use of the ProGamer Wireless Mechanical Keyboard, the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-195]","After extensive daily use of the ProGamer Wireless Mechanical Keyboard, the attention to detail is truly impressive. Works brilliantly right out of the box and has made a noticeable improvement in our routine. [Ref: ID-195]",223,35,3,0,0,0.0559,False,False,2026,3,1,Positive
